match_id,list_date,kickoff,kickoff_at,model_id,model_version,side_mapping_version,run_id,decision_at,quote_at,last_confirmed_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,is_morning_baseline,is_latest_valid_prematch,parent_decision_id,monitoring_bucket,prior_snapshot_id,market,competition,analysis_status,grade,rank,reason_codes,decision_id,started_lock,real_money,normalized_intent,candidate_side,intent_source,candidate_team,candidate_water,candidate_handicap,reverse_team,reverse_side,reverse_water,selected_team,selected_side,selected_handicap_signed,selected_water_hk,probabilities,ev_mean,ev_p05,ev_p10,ev_p50,ev_p90,ev_p95,p_ev_positive,diagnostic_giving,diagnostic_receiving,direction_rule_version,frozen_selection_lock,score,result,pnl_1u,settlement_status,result_state,result_source,settlement_updated_at,settlement
2926994,2026-09-24,2026-09-25T02:15:00+08:00,2026-09-25T02:15:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_225021,2026-09-24T22:51:47.797247+08:00,2026-09-24T22:50:22+08:00,2026-09-24T22:50:22+08:00,0.024,3.387,3.411,False,False,617801689b35b463cd2e,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T22:51:47.797247+08:00"", ""home_team"": ""康加哈拉"", ""away_team"": ""林多米"", ""competition"": ""瑞典丙VG"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-24T22:50:22+08:00"", ""last_confirmed_at"": ""2026-09-24T22:50:22+08:00"", ""run_id"": ""RUN_20260924_225021""}",瑞典丙VG,NEUTRAL,,,"[""PK_NEUTRAL_NO_GIVING_SIDE""]",a5854140b31fa890c0ee,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094890,2026-09-24,2026-09-25T02:15:00+08:00,2026-09-25T02:15:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_225021,2026-09-24T22:51:47.797247+08:00,2026-09-24T22:50:22+08:00,2026-09-24T22:50:22+08:00,0.024,3.387,3.411,False,False,,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T22:51:47.797247+08:00"", ""home_team"": ""FC伯乐"", ""away_team"": ""香槟FC"", ""competition"": ""瑞士丁"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-24T22:50:22+08:00"", ""last_confirmed_at"": ""2026-09-24T22:50:22+08:00"", ""run_id"": ""RUN_20260924_225021""}",瑞士丁,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",7d809d15cf94de1b8af8,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094891,2026-09-24,2026-09-25T02:15:00+08:00,2026-09-25T02:15:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_225021,2026-09-24T22:51:47.797247+08:00,2026-09-24T22:50:22+08:00,2026-09-24T22:50:22+08:00,0.024,3.387,3.411,False,False,,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T22:51:47.797247+08:00"", ""home_team"": ""圣布莱斯FC"", ""away_team"": ""博斯纳2002"", ""competition"": ""瑞士丁"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-24T22:50:22+08:00"", ""last_confirmed_at"": ""2026-09-24T22:50:22+08:00"", ""run_id"": ""RUN_20260924_225021""}",瑞士丁,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",2a2899b8ed1ddfec963b,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094870,2026-09-24,2026-09-25T02:15:00+08:00,2026-09-25T02:15:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_225021,2026-09-24T22:51:47.797247+08:00,2026-09-24T22:50:22+08:00,2026-09-24T22:50:22+08:00,0.024,3.387,3.411,False,False,,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T22:51:47.797247+08:00"", ""home_team"": ""米格伦斯U20"", ""away_team"": ""雷加塔斯青年队"", ""competition"": ""巴阿拉杯"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-24T22:50:22+08:00"", ""last_confirmed_at"": ""2026-09-24T22:50:22+08:00"", ""run_id"": ""RUN_20260924_225021""}",巴阿拉杯,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",ba85e54514bc97c9cec6,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781224,2026-09-24,2026-09-25T02:30:00+08:00,2026-09-25T02:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_225021,2026-09-24T22:51:47.797247+08:00,2026-09-24T22:50:22+08:00,2026-09-24T22:50:22+08:00,0.024,3.637,3.661,False,True,884e3655d35df86980d4,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T22:51:47.797247+08:00"", ""home_team"": ""圣马力诺U21"", ""away_team"": ""科索沃U21"", ""competition"": ""欧青U21外"", ""home_handicap_signed"": -4.0, ""away_handicap_signed"": 4.0, ""home_water_hk"": 0.93, ""away_water_hk"": 0.83, ""titan_home_handicap_signed"": -4.0, ""titan_away_handicap_signed"": 4.0, ""giving_team"": ""科索沃U21"", ""receiving_team"": ""圣马力诺U21"", ""giving_water"": 0.83, ""receiving_water"": 0.93, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-24T22:50:22+08:00"", ""last_confirmed_at"": ""2026-09-24T22:50:22+08:00"", ""run_id"": ""RUN_20260924_225021""}",欧青U21外,EVALUATED,C,,"[""BUCKET_4.00"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",6cc19caff9ae506e09fb,,False,真实示弱/阻下,receiving,FLAT_LINE_GIVING_WATER_DROP,圣马力诺U21,0.93,4.0,科索沃U21,giving,0.83,圣马力诺U21,receiving,4.0,0.93,"{""W"": 0.5, ""HW"": 0.0, ""P"": 0.25, ""HL"": 0.0, ""L"": 0.25}",0.21500000000000002,-0.45045372447789367,-0.29802821808443625,0.23219304256039502,0.6624911405016152,0.7415715543840943,0.723,"{""team"": ""科索沃U21"", ""water"": 0.83, ""EV_mean"": -0.2925, ""EV_p10"": -0.7441187902678065, ""P_EV_gt_0"": 0.2066, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""圣马力诺U21"", ""water"": 0.93, ""EV_mean"": 0.21500000000000002, ""EV_p10"": -0.28849799610342636, ""P_EV_gt_0"": 0.7312, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,,,,,,,,,
3094878,2026-09-24,2026-09-25T02:30:00+08:00,2026-09-25T02:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_225021,2026-09-24T22:51:47.797247+08:00,2026-09-24T22:50:22+08:00,2026-09-24T22:50:22+08:00,0.024,3.637,3.661,False,False,,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T22:51:47.797247+08:00"", ""home_team"": ""列林根U19"", ""away_team"": ""格杰勒拉森U19"", ""competition"": ""挪威U19"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-24T22:50:22+08:00"", ""last_confirmed_at"": ""2026-09-24T22:50:22+08:00"", ""run_id"": ""RUN_20260924_225021""}",挪威U19,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",36f6801ab285faf1c539,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094883,2026-09-24,2026-09-25T02:30:00+08:00,2026-09-25T02:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_225021,2026-09-24T22:51:47.797247+08:00,2026-09-24T22:50:22+08:00,2026-09-24T22:50:22+08:00,0.024,3.637,3.661,False,False,,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T22:51:47.797247+08:00"", ""home_team"": ""利勒斯特伦 U19"", ""away_team"": ""卡积沙斯U19"", ""competition"": ""挪威U19"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-24T22:50:22+08:00"", ""last_confirmed_at"": ""2026-09-24T22:50:22+08:00"", ""run_id"": ""RUN_20260924_225021""}",挪威U19,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",958a8506466e51117623,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3071634,2026-09-24,2026-09-25T02:30:00+08:00,2026-09-25T02:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_225021,2026-09-24T22:51:47.797247+08:00,2026-09-24T22:50:22+08:00,2026-09-24T22:50:22+08:00,0.024,3.637,3.661,False,True,58516b9292d8a2449698,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T22:51:47.797247+08:00"", ""home_team"": ""丹奴比奥"", ""away_team"": ""佩纳罗尔"", ""competition"": ""乌拉杯"", ""home_handicap_signed"": -0.25, ""away_handicap_signed"": 0.25, ""home_water_hk"": 1.05, ""away_water_hk"": 0.77, ""titan_home_handicap_signed"": -0.25, ""titan_away_handicap_signed"": 0.25, ""giving_team"": ""佩纳罗尔"", ""receiving_team"": ""丹奴比奥"", ""giving_water"": 0.77, ""receiving_water"": 1.05, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-24T22:50:22+08:00"", ""last_confirmed_at"": ""2026-09-24T22:50:22+08:00"", ""run_id"": ""RUN_20260924_225021""}",乌拉杯,EVALUATED,C,,"[""BUCKET_0.25"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",58516b9292d8a2449698,,False,真实示弱/阻下,receiving,FLAT_LINE_GIVING_WATER_DROP,丹奴比奥,1.05,0.25,佩纳罗尔,giving,0.77,丹奴比奥,receiving,0.25,1.05,"{""W"": 0.2743055555555556, ""HW"": 0.3020833333333333, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.4236111111111111}",0.023003472222222265,-0.06277164786248668,-0.044922906192984724,0.02136336966125002,0.08943705247909878,0.1079814089256052,0.6616,"{""team"": ""佩纳罗尔"", ""water"": 0.77, ""EV_mean"": -0.09916666666666665, ""EV_p10"": -0.15636729588040055, ""P_EV_gt_0"": 0.0152, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""丹奴比奥"", ""water"": 1.05, ""EV_mean"": 0.023003472222222265, ""EV_p10"": -0.04558464575374904, ""P_EV_gt_0"": 0.6674, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,,,,,,,,,
3071635,2026-09-24,2026-09-25T02:30:00+08:00,2026-09-25T02:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_225021,2026-09-24T22:51:47.797247+08:00,2026-09-24T22:50:22+08:00,2026-09-24T22:50:22+08:00,0.024,3.637,3.661,False,True,fe03a054c10a196565b2,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T22:51:47.797247+08:00"", ""home_team"": ""图尔克"", ""away_team"": ""阿特纳斯"", ""competition"": ""乌拉杯"", ""home_handicap_signed"": 1.0, ""away_handicap_signed"": -1.0, ""home_water_hk"": 0.94, ""away_water_hk"": 0.88, ""titan_home_handicap_signed"": 1.0, ""titan_away_handicap_signed"": -1.0, ""giving_team"": ""图尔克"", ""receiving_team"": ""阿特纳斯"", ""giving_water"": 0.94, ""receiving_water"": 0.88, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-24T22:50:22+08:00"", ""last_confirmed_at"": ""2026-09-24T22:50:22+08:00"", ""run_id"": ""RUN_20260924_225021""}",乌拉杯,EVALUATED,N,,"[""BUCKET_1.00"", ""SIDE_IDENTITY_VALID"", ""MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE""]",fe03a054c10a196565b2,,False,阻上/诱下,giving,MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE,图尔克,0.94,1.0,阿特纳斯,receiving,0.88,图尔克,giving,-1.0,0.94,"{""W"": 0.35526315789473684, ""HW"": 0.0, ""P"": 0.2236842105263158, ""HL"": 0.0, ""L"": 0.42105263157894735}",-0.08710526315789474,-0.24803728947239884,-0.21479250979348408,-0.08831572658529852,0.03879179037964836,0.07406514962336375,0.195,"{""team"": ""图尔克"", ""water"": 0.94, ""EV_mean"": -0.08710526315789474, ""EV_p10"": -0.21523736565218354, ""P_EV_gt_0"": 0.1752, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""阿特纳斯"", ""water"": 0.88, ""EV_mean"": 0.015263157894736812, ""EV_p10"": -0.10099227128272265, ""P_EV_gt_0"": 0.5688, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,,,,,,,,,
2981425,2026-09-24,2026-09-25T02:45:00+08:00,2026-09-25T02:45:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_225021,2026-09-24T22:51:47.797247+08:00,2026-09-24T22:50:22+08:00,2026-09-24T22:50:22+08:00,0.024,3.887,3.911,False,False,313638130fe812add954,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T22:51:47.797247+08:00"", ""home_team"": ""荷兰"", ""away_team"": ""德国"", ""competition"": ""欧国联"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-24T22:50:22+08:00"", ""last_confirmed_at"": ""2026-09-24T22:50:22+08:00"", ""run_id"": ""RUN_20260924_225021""}",欧国联,NEUTRAL,,,"[""PK_NEUTRAL_NO_GIVING_SIDE""]",4fb3f55bf5198401cf5b,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2981426,2026-09-24,2026-09-25T02:45:00+08:00,2026-09-25T02:45:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_225021,2026-09-24T22:51:47.797247+08:00,2026-09-24T22:50:22+08:00,2026-09-24T22:50:22+08:00,0.024,3.887,3.911,False,False,94dc0f970b94b197359a,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T22:51:47.797247+08:00"", ""home_team"": ""塞尔维亚"", ""away_team"": ""希腊"", ""competition"": ""欧国联"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-24T22:50:22+08:00"", ""last_confirmed_at"": ""2026-09-24T22:50:22+08:00"", ""run_id"": ""RUN_20260924_225021""}",欧国联,NEUTRAL,,,"[""PK_NEUTRAL_NO_GIVING_SIDE""]",0dbdc6d272beb39f8d65,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2981427,2026-09-24,2026-09-25T02:45:00+08:00,2026-09-25T02:45:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_075223,2026-09-24T07:53:30.654466+08:00,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,0.019,18.858,18.877,False,True,,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T07:53:30.654466+08:00"", ""home_team"": ""葡萄牙"", ""away_team"": ""威尔士"", ""competition"": ""欧国联"", ""home_handicap_signed"": 2.0, ""away_handicap_signed"": -2.0, ""home_water_hk"": 1.01, ""away_water_hk"": 0.87, ""titan_home_handicap_signed"": 2.0, ""titan_away_handicap_signed"": -2.0, ""giving_team"": ""葡萄牙"", ""receiving_team"": ""威尔士"", ""giving_water"": 1.01, ""receiving_water"": 0.87, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-24T07:52:23+08:00"", ""last_confirmed_at"": ""2026-09-24T07:52:23+08:00"", ""run_id"": ""RUN_20260924_075223""}",欧国联,EVALUATED,B,,"[""BUCKET_2.00"", ""SIDE_IDENTITY_VALID"", ""MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE""]",d0163520bd6ccca94d47,,False,阻上/诱下,giving,MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE,葡萄牙,1.01,2.0,威尔士,receiving,0.87,葡萄牙,giving,-2.0,1.01,"{""W"": 0.5625, ""HW"": 0.0, ""P"": 0.125, ""HL"": 0.0, ""L"": 0.3125}",0.255625,-0.12876741570785766,-0.032025111220077174,0.26488223198255406,0.5349673159468695,0.6039222313233921,0.877,"{""team"": ""葡萄牙"", ""water"": 1.01, ""EV_mean"": 0.255625, ""EV_p10"": -0.03249904977570078, ""P_EV_gt_0"": 0.8766, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""威尔士"", ""water"": 0.87, ""EV_mean"": -0.290625, ""EV_p10"": -0.5492219653162643, ""P_EV_gt_0"": 0.092, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,True,,,,,,,,
2981428,2026-09-24,2026-09-25T02:45:00+08:00,2026-09-25T02:45:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_225021,2026-09-24T22:51:47.797247+08:00,2026-09-24T22:50:22+08:00,2026-09-24T22:50:22+08:00,0.024,3.887,3.911,False,True,366805fd3d05a3ccb63d,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T22:51:47.797247+08:00"", ""home_team"": ""挪威"", ""away_team"": ""丹麦"", ""competition"": ""欧国联"", ""home_handicap_signed"": 0.75, ""away_handicap_signed"": -0.75, ""home_water_hk"": 0.89, ""away_water_hk"": 1.0, ""titan_home_handicap_signed"": 0.75, ""titan_away_handicap_signed"": -0.75, ""giving_team"": ""挪威"", ""receiving_team"": ""丹麦"", ""giving_water"": 0.89, ""receiving_water"": 1.0, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-24T22:50:22+08:00"", ""last_confirmed_at"": ""2026-09-24T22:50:22+08:00"", ""run_id"": ""RUN_20260924_225021""}",欧国联,EVALUATED,N,,"[""BUCKET_0.75"", ""SIDE_IDENTITY_VALID"", ""MARKET_MOVE_LINE_STRENGTH_WITH_GIVING_RESISTANCE""]",366805fd3d05a3ccb63d,,False,真实示强/阻上,giving,MARKET_MOVE_LINE_STRENGTH_WITH_GIVING_RESISTANCE,挪威,0.89,0.75,丹麦,receiving,1.0,挪威,giving,-0.75,0.89,"{""W"": 0.3, ""HW"": 0.25833333333333336, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.44166666666666665}",-0.05970833333333331,-0.18625362494644082,-0.16024614599148257,-0.05841025477272943,0.04024561422528955,0.06705137797366084,0.2288,"{""team"": ""挪威"", ""water"": 0.89, ""EV_mean"": -0.05970833333333331, ""EV_p10"": -0.15870898396273936, ""P_EV_gt_0"": 0.2204, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""丹麦"", ""water"": 1.0, ""EV_mean"": 0.012500000000000011, ""EV_p10"": -0.09218645980306334, ""P_EV_gt_0"": 0.5556, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,,,,,,,,,
2981475,2026-09-24,2026-09-25T02:45:00+08:00,2026-09-25T02:45:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_225021,2026-09-24T22:51:47.797247+08:00,2026-09-24T22:50:22+08:00,2026-09-24T22:50:22+08:00,0.024,3.887,3.911,False,True,7b440e5da67b55f92d7a,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T22:51:47.797247+08:00"", ""home_team"": ""奥地利"", ""away_team"": ""以色列"", ""competition"": ""欧国联"", ""home_handicap_signed"": 1.25, ""away_handicap_signed"": -1.25, ""home_water_hk"": 1.03, ""away_water_hk"": 0.86, ""titan_home_handicap_signed"": 1.25, ""titan_away_handicap_signed"": -1.25, ""giving_team"": ""奥地利"", ""receiving_team"": ""以色列"", ""giving_water"": 1.03, ""receiving_water"": 0.86, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-24T22:50:22+08:00"", ""last_confirmed_at"": ""2026-09-24T22:50:22+08:00"", ""run_id"": ""RUN_20260924_225021""}",欧国联,EVALUATED,N,,"[""BUCKET_1.25"", ""SIDE_IDENTITY_VALID"", ""MARKET_MOVE_SHALLOWER_WITH_GIVING_WATER_RESISTANCE""]",67f7116a4022eee5a3f5,,False,诱上/阻下,receiving,MARKET_MOVE_SHALLOWER_WITH_GIVING_WATER_RESISTANCE,以色列,0.86,1.25,奥地利,giving,1.03,以色列,receiving,1.25,0.86,"{""W"": 0.2830188679245283, ""HW"": 0.2830188679245283, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.4339622641509434}",-0.06886792452830193,-0.2553677145519219,-0.2138747407664417,-0.06932238260802331,0.07484512393719955,0.11303171136399737,0.2776,"{""team"": ""奥地利"", ""water"": 1.03, ""EV_mean"": 0.02245283018867933, ""EV_p10"": -0.13233966651935203, ""P_EV_gt_0"": 0.5712, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""以色列"", ""water"": 0.86, ""EV_mean"": -0.06886792452830193, ""EV_p10"": -0.2192645333891805, ""P_EV_gt_0"": 0.268, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,,,,,,,,,
2981476,2026-09-24,2026-09-25T02:45:00+08:00,2026-09-25T02:45:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_075223,2026-09-24T07:53:30.654466+08:00,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,0.019,18.858,18.877,False,True,,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T07:53:30.654466+08:00"", ""home_team"": ""科索沃"", ""away_team"": ""爱尔兰"", ""competition"": ""欧国联"", ""home_handicap_signed"": 0.25, ""away_handicap_signed"": -0.25, ""home_water_hk"": 1.11, ""away_water_hk"": 0.78, ""titan_home_handicap_signed"": 0.25, ""titan_away_handicap_signed"": -0.25, ""giving_team"": ""科索沃"", ""receiving_team"": ""爱尔兰"", ""giving_water"": 1.11, ""receiving_water"": 0.78, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-24T07:52:23+08:00"", ""last_confirmed_at"": ""2026-09-24T07:52:23+08:00"", ""run_id"": ""RUN_20260924_075223""}",欧国联,EVALUATED,C,,"[""BUCKET_0.25"", ""SIDE_IDENTITY_VALID"", ""MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE""]",8d214fcf44cad49753a4,,False,阻上/诱下,giving,MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE,科索沃,1.11,0.25,爱尔兰,receiving,0.78,科索沃,giving,-0.25,1.11,"{""W"": 0.4236111111111111, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.3020833333333333, ""L"": 0.2743055555555556}",0.04486111111111113,-0.04853858100189323,-0.027861535228446588,0.043695365358376564,0.11306290270712421,0.13257848070283973,0.7786,"{""team"": ""科索沃"", ""water"": 1.11, ""EV_mean"": 0.04486111111111113, ""EV_p10"": -0.02561301336013705, ""P_EV_gt_0"": 0.7908, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""爱尔兰"", ""water"": 0.78, ""EV_mean"": -0.09184027777777776, ""EV_p10"": -0.1509710226929501, ""P_EV_gt_0"": 0.0264, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,True,,,,,,,,
