list_date,group,value,frozen_bettable,settled,counts,effective_win_rate,pnl_1u,roi,settled_roi,roi_denominator,pending,real_money
2026-09-24,competition,欧青U21外,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-24,competition,海湾运,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-24,competition,阿后备,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-24,competition,非洲杯,2,0,{},,0,0.0,,FROZEN_BETTABLE_1U,2,False
2026-09-24,selected_side,giving,4,1,"{""W"": 1}",1.0,1.05,0.2625,1.05,FROZEN_BETTABLE_1U,3,False
2026-09-24,selected_side,receiving,9,0,{},,0,0.0,,FROZEN_BETTABLE_1U,9,False
2026-09-24,grade,B,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-24,grade,C,12,1,"{""W"": 1}",1.0,1.05,0.0875,1.05,FROZEN_BETTABLE_1U,11,False
2026-09-24,line,-0.25,2,1,"{""W"": 1}",1.0,1.05,0.525,1.05,FROZEN_BETTABLE_1U,1,False
2026-09-24,line,-1.75,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-24,line,-2.0,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-24,line,0.25,2,0,{},,0,0.0,,FROZEN_BETTABLE_1U,2,False
2026-09-24,line,0.5,2,0,{},,0,0.0,,FROZEN_BETTABLE_1U,2,False
2026-09-24,line,0.75,3,0,{},,0,0.0,,FROZEN_BETTABLE_1U,3,False
2026-09-24,line,1.25,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-24,line,4.0,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
